7,1778229816166,1778229816419,224,1,28,253,58,home
8,1778229818167,1778229818269,107,0,-5,102,79,home
9,1778229820167,1778229820312,84,1,60,145,21,home
10,1778229822168,1778229822258,50,1,39,90,53,home
11,1778229824169,1778229824360,35,0,156,191,15,home
12,1778229826169,1778229826267,44,0,54,98,89,home
13,1778229828170,1778229828199,17,1,11,29,29,home
14,1778229830170,1778229830607,257,1,179,437,89,home
15,1778229832171,1778229832312,47,1,93,141,88,home
16,1778229834172,1778229834246,38,0,36,74,61,home
17,1778229836172,1778229836334,44,1,117,162,38,home
18,1778229838173,1778229838340,38,0,129,167,12,home
19,1778229840173,1778229840394,47,0,174,221,85,home
20,1778229842174,1778229842355,66,1,114,181,26,home
21,1778229844175,1778229844800,531,0,94,625,37,home
22,1778229846175,1778229846219,19,0,25,44,16,home
23,1778229848176,1778229848264,17,1,70,88,95,home
24,1778229850176,1778229850212,17,0,19,36,76,home
25,1778229852177,1778229852259,18,0,64,82,25,home
26,1778229854178,1778229854206,23,1,4,28,11,home
27,1778229856178,1778229856197,21,0,-2,19,79,home
28,1778229858179,1778229858198,19,1,-1,19,22,home
29,1778229860180,1778229860401,17,0,204,221,25,home
30,1778229862180,1778229862501,28,1,292,321,48,home
31,1778229864181,1778229864244,17,0,46,63,77,home
32,1778229866181,1778229866710,16,0,513,529,5,home
33,1778229868182,1778229868233,19,0,32,51,79,home
34,1778229870182,1778229870466,114,1,169,284,6,home
35,1778229872183,1778229872229,26,1,19,46,95,home
36,1778229874184,1778229874582,33,1,364,398,91,home
37,1778229876185,1778229876266,32,0,49,81,4,home
38,1778229878186,1778229878274,29,0,59,88,54,home
39,1778229880186,1778229880216,18,0,12,30,54,home
40,1778229882187,1778229882270,14,0,69,83,44,home
33,1778229885158,1778229885233,0,0,75,75,56,mobile
34,1778229887159,1778229887281,0,0,122,122,25,mobile
35,1778229889159,1778229889326,0,0,167,167,58,mobile
36,1778229891160,1778229891170,0,0,10,10,99,mobile
37,1778229893161,1778229893634,0,0,473,473,42,mobile
38,1778229895161,1778229895167,0,0,6,6,1,mobile
39,1778229897162,1778229897371,0,0,209,209,84,mobile
40,1778229899163,1778229899979,0,0,816,816,45,mobile
41,1778229901164,1778229901202,0,0,38,38,27,mobile
42,1778229903164,1778229903252,0,0,88,88,46,mobile
43,1778229905165,1778229905305,0,0,140,140,31,mobile
44,1778229907166,1778229907244,0,0,78,78,73,mobile
45,1778229909167,1778229909191,0,0,24,24,0,mobile
46,1778229911167,1778229911240,0,0,73,73,27,mobile
47,1778229913168,1778229913188,0,0,20,20,31,mobile
48,1778229915169,1778229915231,0,0,62,62,49,mobile
49,1778229917170,1778229917281,0,0,111,111,17,mobile
50,1778229919170,1778229919291,0,0,121,121,38,mobile
51,1778229921171,1778229921174,0,0,3,3,75,mobile
52,1778229923172,1778229923232,0,0,60,60,94,mobile
53,1778229925173,1778229925171,0,0,-2,-2,42,mobile
54,1778229927173,1778229927215,0,0,42,42,14,mobile
55,1778229929174,1778229929418,0,0,244,244,1,mobile
56,1778229931175,1778229931381,0,0,206,206,36,mobile
57,1778229933175,1778229933258,0,0,83,83,52,mobile
58,1778229935176,1778229935739,0,0,563,563,88,mobile
59,1778229937177,1778229937251,0,0,74,74,58,mobile
60,1778229939178,1778229939454,0,0,276,276,19,mobile
61,1778229941178,1778229941245,0,0,67,67,26,mobile
62,1778229943179,1778229943301,0,0,122,122,12,mobile
63,1778229945180,1778229945241,0,0,61,61,38,mobile
64,1778229947181,1778229947293,0,0,112,112,79,mobile
65,1778229949181,1778229949232,0,0,51,51,7,mobile
66,1778229951182,1778229951280,0,0,98,98,25,mobile
67,1778229953183,1778229953228,0,0,45,45,45,mobile
68,1778229955183,1778229955301,0,0,118,118,82,mobile
69,1778229957184,1778229957243,0,0,59,59,49,mobile
70,1778229959185,1778229959267,0,0,82,82,9,mobile
71,1778229961186,1778229961211,0,0,25,25,85,mobile
72,1778229963186,1778229963264,0,0,78,78,91,mobile
73,1778229965187,1778229965307,0,0,120,120,87,mobile
74,1778229967188,1778229967253,0,0,65,65,14,mobile
43,1778229967949,1778229967973,-3,0,27,24,59,work
44,1778229969949,1778229970224,125,0,150,275,30,work
45,1778229971950,1778229971938,-4,0,-8,-12,44,work
46,1778229973950,1778229974036,80,0,6,86,93,work
47,1778229975951,1778229975941,-4,0,-6,-10,100,work
48,1778229977951,1778229978225,211,0,63,274,65,work
49,1778229979952,1778229979962,-4,1,13,10,1,work
50,1778229981952,1778229982463,-1,1,511,511,57,work
51,1778229983953,1778229983944,-6,1,-4,-9,0,work
52,1778229985954,1778229986226,217,0,55,272,89,work
0,1778234046632,1778234046738,44,0,62,106,27,work
1,1778234048633,1778234048661,56,0,-28,28,2,work
2,1778234050633,1778234050629,40,0,-44,-4,41,work
3,1778234052634,1778234052649,42,0,-27,15,53,work
4,1778234054634,1778234054631,26,0,-29,-3,56,work
5,1778234056635,1778234056717,88,1,-7,82,62,work
6,1778234058635,1778234058624,35,0,-46,-11,94,work
7,1778234060636,1778234060643,56,0,-49,7,1,work
8,1778234062636,1778234062636,26,1,-27,0,32,work
9,1778234064637,1778234064618,32,0,-51,-19,62,work
10,1778234066637,1778234066937,329,1,-30,300,92,work
11,1778234068638,1778234068654,33,0,-17,16,18,work
12,1778234070639,1778234070622,27,0,-44,-17,26,work
13,1778234072639,1778234072624,28,1,-44,-15,23,work
14,1778234074640,1778234074622,27,0,-45,-18,98,work
15,1778234076641,1778234076826,127,1,57,185,61,work
16,1778234078641,1778234078688,63,0,-16,47,70,work
17,1778234080642,1778234080641,27,0,-28,-1,26,work
18,1778234082642,1778234082632,40,0,-50,-10,72,work
19,1778234084643,1778234084643,46,0,-46,0,25,work
20,1778234086644,1778234086618,24,0,-50,-26,71,work
21,1778234088644,1778234088887,41,0,202,243,51,work
22,1778234090645,1778234090828,27,1,155,183,28,work
23,1778234092646,1778234092665,27,0,-8,19,76,work
24,1778234094646,1778234094621,27,1,-53,-25,76,work
25,1778234096647,1778234096630,31,0,-48,-17,71,work
26,1778234098647,1778234098707,29,0,31,60,83,work
27,1778234100648,1778234100656,26,0,-18,8,53,work
28,1778234102649,1778234102703,28,1,25,54,7,work
29,1778234104649,1778234104706,104,0,-47,57,70,work
30,1778234106650,1778234106696,27,0,19,46,89,work
31,1778234108651,1778234108960,61,0,248,309,61,work
32,1778234110651,1778234110687,31,0,5,36,22,work
33,1778234112652,1778234112891,30,0,209,239,67,work
34,1778234114652,1778234114892,35,1,204,240,21,work
0,1778234116653,1778234116834,31,1,149,181,20,work
1,1778234118654,1778234118682,33,0,-5,28,93,work
2,1778234120654,1778234120686,84,0,-52,32,70,work
3,1778234122655,1778234122666,25,1,-15,11,53,work
4,1778234124656,1778234124717,49,0,12,61,61,work
5,1778234126656,1778234126921,32,0,233,265,52,work
6,1778234128657,1778234128932,28,1,246,275,56,work
7,1778234130657,1778234130656,37,1,-39,-1,72,work
8,1778234132658,1778234132860,54,0,148,202,2,work
9,1778234134659,1778234134653,31,0,-37,-6,98,work
10,1778234136659,1778234136699,55,0,-15,40,12,work
11,1778234138660,1778234138903,57,0,186,243,85,work
12,1778234140660,1778234140693,48,0,-15,33,22,work
13,1778234142661,1778234142939,140,0,138,278,66,work
14,1778234144662,1778234144783,33,1,87,121,99,work
15,1778234146662,1778234146654,34,1,-43,-8,98,work
16,1778234148663,1778234148679,28,1,-13,16,74,work
17,1778234150663,1778234150729,31,1,34,66,42,work
18,1778234152664,1778234152772,33,1,74,108,69,work
19,1778234154665,1778234154724,31,1,27,59,2,work
20,1778234156665,1778234156768,34,0,69,103,66,work
21,1778234158666,1778234158718,29,1,22,52,81,work
22,1778234160667,1778234160762,58,0,37,95,76,work
23,1778234162667,1778234162715,32,1,15,48,70,work
24,1778234164668,1778234164760,51,0,41,92,44,work
25,1778234166668,1778234166705,42,1,-6,37,61,work
26,1778234168669,1778234168703,31,0,3,34,46,work
27,1778234170670,1778234170653,31,1,-49,-17,17,work
28,1778234172670,1778234172679,46,0,-37,9,41,work
29,1778234174671,1778234174648,29,0,-52,-23,55,work
30,1778234176672,1778234176652,28,1,-49,-20,68,work
31,1778234178672,1778234178647,29,0,-54,-25,6,work
0,1778234180338,1778234180320,1,0,-19,-18,71,home
1,1778234182338,1778234182372,28,0,6,34,15,home
2,1778234184339,1778234184325,7,0,-21,-14,34,home
3,1778234186339,1778234186338,26,0,-27,-1,7,home
4,1778234188340,1778234188309,-2,0,-29,-31,4,home
5,1778234190340,1778234190357,7,0,10,17,90,home
6,1778234192341,1778234192407,12,1,53,66,39,home
7,1778234194342,1778234194319,3,1,-27,-23,39,home
0,1778234196342,1778234196704,4,1,357,362,80,home
1,1778234198343,1778234198343,2,1,-3,0,28,home
2,1778234200343,1778234200395,5,0,47,52,47,home
3,1778234202344,1778234202342,1,0,-3,-2,83,home
4,1778234204344,1778234204382,26,1,11,38,23,home
5,1778234206345,1778234206427,29,1,52,82,73,home
6,1778234208346,1778234208376,21,1,8,30,66,home
7,1778234210346,1778234210320,2,0,-28,-26,53,home
8,1778234212347,1778234212372,3,0,22,25,5,home
9,1778234214347,1778234214576,5,0,224,229,26,home
10,1778234216348,1778234216323,1,0,-26,-25,2,home
11,1778234218348,1778234218412,14,0,50,64,52,home
12,1778234220349,1778234220360,-2,0,13,11,52,home
13,1778234222350,1778234222407,1,1,55,57,98,home
14,1778234224350,1778234224456,4,0,102,106,53,home
15,1778234226351,1778234226400,1,1,47,49,13,home
16,1778234228351,1778234228346,2,0,-7,-5,55,home
17,1778234230352,1778234230406,14,1,39,54,90,home
18,1778234232353,1778234232444,1,0,90,91,1,home
19,1778234234353,1778234234388,23,0,12,35,4,home
20,1778234236354,1778234236435,1,0,80,81,94,home
21,1778234238354,1778234238381,6,1,20,27,67,home
22,1778234240355,1778234240343,13,0,-25,-12,71,home
23,1778234242355,1778234242385,16,0,14,30,69,home
24,1778234244356,1778234244423,16,0,51,67,100,home
25,1778234246357,1778234246368,4,0,7,11,7,home
26,1778234248357,1778234248418,43,0,18,61,78,home
27,1778234250358,1778234250364,1,1,4,6,68,home
28,1778234252358,1778234252409,1,0,50,51,17,home
29,1778234254359,1778234254357,1,0,-3,-2,80,home
30,1778234256359,1778234256406,33,0,14,47,90,home
31,1778234258360,1778234258350,1,0,-11,-10,85,home
0,1778234261796,1778234263259,0,0,1463,1463,48,mobile
1,1778234263797,1778234263782,0,0,-15,-15,68,mobile
2,1778234265798,1778234266442,0,0,644,644,78,mobile
3,1778234267798,1778234267797,0,0,-1,-1,29,mobile
4,1778234269799,1778234271102,0,0,1303,1303,46,mobile
5,1778234271800,1778234274200,0,0,2400,2400,85,mobile
6,1778234273801,1778234274347,0,0,546,546,67,mobile
7,1778234275801,1778234277278,0,0,1477,1477,61,mobile
8,1778234277802,1778234277803,0,0,1,1,87,mobile
9,1778234279803,1778234279856,0,0,53,53,8,mobile
10,1778234281804,1778234281802,0,0,-2,-2,22,mobile
11,1778234283804,1778234283852,0,0,48,48,77,mobile
12,1778234285805,1778234285798,0,0,-7,-7,99,mobile
13,1778234287806,1778234287841,0,0,35,35,26,mobile
14,1778234289807,1778234289893,0,0,86,86,48,mobile
0,1778234291807,1778234291838,0,0,31,31,76,mobile
1,1778234293808,1778234294100,0,0,292,292,89,mobile
2,1778234295809,1778234295829,0,0,20,20,35,mobile
3,1778234297810,1778234298033,0,0,223,223,72,mobile
4,1778234299810,1778234299820,0,0,10,10,61,mobile
5,1778234301811,1778234301871,0,0,60,60,38,mobile
6,1778234303812,1778234303908,0,0,96,96,9,mobile
7,1778234305813,1778234305867,0,0,54,54,43,mobile
8,1778234307814,1778234307832,0,0,18,18,19,mobile
9,1778234309814,1778234309829,0,0,15,15,11,mobile
10,1778234311815,1778234311821,0,0,6,6,47,mobile
11,1778234313816,1778234316364,0,0,2548,2548,37,mobile
12,1778234315817,1778234316387,0,0,570,570,7,mobile
13,1778234317817,1778234317845,0,0,28,28,54,mobile
14,1778234319818,1778234319897,0,0,79,79,71,mobile
15,1778234321819,1778234321944,0,0,125,125,99,mobile
16,1778234323820,1778234323794,0,0,-26,-26,39,mobile
17,1778234325821,1778234326035,0,0,214,214,46,mobile
18,1778234327821,1778234327876,0,0,55,55,30,mobile
19,1778234329822,1778234329929,0,0,107,107,54,mobile
20,1778234331823,1778234331818,0,0,-5,-5,84,mobile
21,1778234333824,1778234333877,0,0,53,53,55,mobile
22,1778234335824,1778234335972,0,0,148,148,6,mobile
23,1778234337825,1778234337911,0,0,86,86,71,mobile
24,1778234339826,1778234339861,0,0,35,35,47,mobile
25,1778234341827,1778234341910,0,0,83,83,29,mobile
26,1778234343827,1778234343868,0,0,41,41,26,mobile
27,1778234345828,1778234346072,0,0,244,244,69,mobile
28,1778234347829,1778234347847,0,0,18,18,35,mobile
29,1778234349829,1778234349914,0,0,85,85,28,mobile
30,1778234351830,1778234351843,0,0,13,13,5,mobile
31,1778234353831,1778234353889,0,0,58,58,71,mobile
32,1778234355832,1778234355946,0,0,114,114,86,mobile
0,1778234356683,1778234356856,31,0,142,173,22,work
1,1778234358684,1778234358702,36,0,-18,18,46,work
2,1778234360684,1778234360686,41,0,-39,2,96,work
3,1778234362685,1778234362710,52,0,-27,25,40,work
4,1778234364685,1778234364749,67,0,-3,64,92,work
5,1778234366686,1778234366726,35,1,4,40,30,work
6,1778234368687,1778234368691,56,0,-52,4,60,work
7,1778234370687,1778234370675,35,1,-48,-12,62,work
8,1778234372688,1778234372733,35,0,10,45,30,work
9,1778234374688,1778234374780,56,0,36,92,100,work
10,1778234376689,1778234376730,36,0,5,41,65,work
11,1778234378690,1778234378776,39,0,47,86,45,work
12,1778234380690,1778234380723,35,1,-3,33,98,work
0,1778234382691,1778234382770,35,0,44,79,53,work
1,1778234384692,1778234384711,28,1,-10,19,28,work
2,1778234386692,1778234386759,98,0,-31,67,74,work
3,1778234388693,1778234388711,35,1,-18,18,41,work
4,1778234390693,1778234390752,37,0,22,59,63,work
5,1778234392694,1778234392803,32,1,76,109,9,work
6,1778234394695,1778234394849,61,1,92,154,74,work
7,1778234396695,1778234396692,35,1,-39,-3,11,work
8,1778234398696,1778234398742,35,1,10,46,71,work
9,1778234400696,1778234400791,37,1,57,95,60,work
10,1778234402697,1778234402747,35,1,14,50,51,work
11,1778234404698,1778234404950,57,0,195,252,56,work
12,1778234406698,1778234406835,53,1,83,137,27,work
13,1778234408699,1778234408898,48,1,150,199,45,work
14,1778234410700,1778234410943,35,0,208,243,0,work
15,1778234412700,1778234412683,35,1,-53,-17,60,work
16,1778234414701,1778234414712,37,0,-26,11,79,work
17,1778234416701,1778234416941,36,0,204,240,64,work
18,1778234418702,1778234418900,32,1,165,198,0,work
19,1778234420703,1778234420774,35,0,36,71,24,work
20,1778234422704,1778234422711,35,0,-28,7,62,work
21,1778234424704,1778234424760,36,1,19,56,76,work
22,1778234426705,1778234426801,38,1,57,96,23,work
23,1778234428705,1778234428748,36,0,7,43,78,work
24,1778234430706,1778234430802,32,1,63,96,65,work
25,1778234432707,1778234432737,37,0,-7,30,27,work
26,1778234434707,1778234434795,75,0,13,88,93,work
27,1778234436708,1778234436731,36,0,-13,23,50,work
28,1778234438708,1778234438781,36,0,37,73,77,work
29,1778234440709,1778234440726,41,0,-24,17,52,work
30,1778234442710,1778234442931,35,1,185,221,2,work
31,1778234444710,1778234444830,36,0,84,120,91,work
32,1778234446711,1778234446770,88,1,-30,59,50,work
0,1778234448371,1778234448554,13,0,170,183,71,home
1,1778234450372,1778234450454,3,0,79,82,25,home
2,1778234452373,1778234452504,10,1,120,131,100,home
3,1778234454373,1778234454708,74,0,261,335,90,home
4,1778234456374,1778234456495,81,0,40,121,3,home
5,1778234458374,1778234458581,2,0,205,207,4,home
6,1778234460375,1778234460588,-1,0,214,213,4,home
7,1778234462375,1778234462649,107,0,167,274,4,home
8,1778234464376,1778234464495,1,1,117,119,53,home
0,1778234466376,1778234466533,52,1,104,157,90,home
1,1778234468377,1778234468582,19,1,185,205,14,home
2,1778234470377,1778234470428,14,0,37,51,31,home
3,1778234472378,1778234472632,-1,0,255,254,8,home
4,1778234474379,1778234474427,15,0,33,48,71,home
5,1778234476379,1778234476630,5,0,246,251,88,home
6,1778234478380,1778234478835,17,0,438,455,18,home
7,1778234480380,1778234480470,23,0,67,90,19,home
8,1778234482381,1778234482518,1,0,136,137,56,home
9,1778234484381,1778234484554,-1,1,173,173,75,home
10,1778234486382,1778234486408,-1,0,27,26,26,home
11,1778234488383,1778234488458,-1,0,76,75,25,home
12,1778234490383,1778234490391,-1,0,9,8,30,home
13,1778234492384,1778234492359,-1,0,-24,-25,96,home
14,1778234494384,1778234494361,0,1,-24,-23,80,home
15,1778234496385,1778234496440,-1,0,56,55,90,home
16,1778234498386,1778234498379,0,1,-8,-7,98,home
17,1778234500386,1778234500429,8,1,34,43,77,home
18,1778234502387,1778234502385,-2,1,-1,-2,57,home
19,1778234504387,1778234504435,1,1,46,48,37,home
20,1778234506388,1778234506639,-1,0,252,251,72,home
21,1778234508388,1778234508412,7,1,16,24,45,home
22,1778234510389,1778234510428,-1,1,39,39,71,home
23,1778234512390,1778234512415,-2,0,27,25,21,home
24,1778234514390,1778234514415,15,0,10,25,99,home
25,1778234516391,1778234516500,1,0,108,109,2,home
26,1778234518391,1778234518547,-1,0,157,156,49,home
27,1778234520392,1778234520402,5,1,4,10,99,home
28,1778234522393,1778234522448,32,0,23,55,50,home
29,1778234524393,1778234524380,-1,0,-12,-13,99,home
30,1778234526394,1778234526450,23,0,33,56,8,home
31,1778234528394,1778234528437,-1,0,44,43,37,home
0,1778234531844,1778234531862,0,0,18,18,21,mobile
1,1778234533845,1778234533918,0,0,73,73,93,mobile
2,1778234535845,1778234535857,0,0,12,12,46,mobile
3,1778234537846,1778234539440,0,0,1594,1594,79,mobile
4,1778234539847,1778234539861,0,0,14,14,12,mobile
5,1778234541848,1778234541870,0,0,22,22,80,mobile
6,1778234543848,1778234543842,0,0,-6,-6,80,mobile
7,1778234545850,1778234545889,0,0,39,39,96,mobile
8,1778234547850,1778234547836,0,0,-14,-14,77,mobile
0,1778234549851,1778234549894,0,0,43,43,51,mobile
1,1778234551852,1778234551953,0,0,101,101,42,mobile
2,1778234553853,1778234553894,0,0,41,41,78,mobile
3,1778234555853,1778234555924,0,0,71,71,84,mobile
4,1778234557856,1778234557889,0,0,33,33,65,mobile
5,1778234559856,1778234559869,0,0,13,13,20,mobile
6,1778234561857,1778234561933,0,0,76,76,97,mobile
7,1778234563858,1778234563828,0,0,-30,-30,10,mobile
8,1778234565859,1778234566061,0,0,202,202,8,mobile
9,1778234567859,1778234567908,0,0,49,49,21,mobile
10,1778234569860,1778234570002,0,0,142,142,71,mobile
11,1778234571861,1778234571920,0,0,59,59,78,mobile
12,1778234573861,1778234573844,0,0,-17,-17,45,mobile
13,1778234575862,1778234575865,0,0,3,3,56,mobile
14,1778234577863,1778234577946,0,0,83,83,90,mobile
15,1778234579864,1778234579891,0,0,27,27,16,mobile
16,1778234581864,1778234581936,0,0,72,72,87,mobile
17,1778234583865,1778234583886,0,0,21,21,46,mobile
18,1778234585866,1778234585936,0,0,70,70,96,mobile
19,1778234587867,1778234587978,0,0,111,111,8,mobile
20,1778234589867,1778234589926,0,0,59,59,90,mobile
21,1778234591868,1778234591886,0,0,18,18,40,mobile
22,1778234593869,1778234595652,0,0,1783,1783,99,mobile
23,1778234595870,1778234595865,0,0,-5,-5,46,mobile
24,1778234597870,1778234597909,0,0,39,39,37,mobile
25,1778234599871,1778234599957,0,0,86,86,86,mobile
26,1778234601872,1778234601935,0,0,63,63,0,mobile
27,1778234603873,1778234603953,0,0,80,80,87,mobile
28,1778234605873,1778234605903,0,0,30,30,42,mobile
29,1778234607874,1778234608107,0,0,233,233,48,mobile
30,1778234609875,1778234609902,0,0,27,27,32,mobile
31,1778234611876,1778234611947,0,0,71,71,27,mobile
0,1778234614722,1778234614919,75,0,122,197,12,work
1,1778234616722,1778234616872,37,0,113,150,59,work
2,1778234618722,1778234618812,47,1,42,90,41,work
3,1778234620723,1778234620760,37,1,-1,37,21,work
4,1778234622723,1778234622797,38,1,35,74,97,work
5,1778234624724,1778234624741,46,0,-29,17,38,work
6,1778234626724,1778234626783,38,0,21,59,84,work
7,1778234628725,1778234628831,38,0,68,106,64,work
8,1778234630725,1778234630791,49,0,17,66,38,work
9,1778234632726,1778234632725,45,0,-46,-1,83,work
0,1778234634726,1778234634771,46,0,-1,45,86,work
1,1778234636727,1778234636832,59,0,46,105,55,work
2,1778234638727,1778234638735,39,0,-31,8,89,work
3,1778234640728,1778234641027,38,0,261,299,52,work
4,1778234642729,1778234642714,39,0,-54,-15,70,work
5,1778234644729,1778234644918,38,1,150,189,33,work
6,1778234646730,1778234646862,37,1,94,132,93,work
7,1778234648730,1778234648716,38,0,-52,-14,35,work
8,1778234650731,1778234650959,68,0,160,228,71,work
9,1778234652732,1778234652802,38,0,32,70,25,work
10,1778234654732,1778234654756,47,0,-23,24,33,work
11,1778234656733,1778234656802,50,0,19,69,99,work
12,1778234658733,1778234658734,39,0,-38,1,71,work
13,1778234660734,1778234660786,48,0,4,52,45,work
14,1778234662735,1778234662834,55,0,44,99,58,work
15,1778234664735,1778234664846,57,0,54,111,86,work
16,1778234666736,1778234666858,38,1,83,122,6,work
17,1778234668736,1778234668822,32,1,53,86,16,work
18,1778234670737,1778234670822,36,1,48,85,91,work
19,1778234672738,1778234672795,38,0,19,57,56,work
20,1778234674738,1778234674827,39,0,50,89,100,work
21,1778234676739,1778234676762,38,1,-16,23,98,work
22,1778234678739,1778234678966,39,1,187,227,80,work
23,1778234680740,1778234680766,48,0,-22,26,38,work
24,1778234682741,1778234682863,38,1,83,122,94,work
25,1778234684741,1778234684847,39,0,67,106,81,work
26,1778234686742,1778234686794,50,0,2,52,92,work
27,1778234688743,1778234688748,38,1,-34,5,54,work
28,1778234690743,1778234690789,38,1,7,46,95,work
29,1778234692744,1778234692846,38,1,63,102,51,work
30,1778234694744,1778234695050,43,0,263,306,0,work
31,1778234696745,1778234696932,63,0,124,187,18,work
32,1778234698746,1778234698879,129,0,4,133,76,work
0,1778234700404,1778234700403,23,1,-25,-1,3,home
1,1778234702405,1778234702669,80,0,184,264,20,home
2,1778234704405,1778234704412,-1,0,8,7,73,home
3,1778234706406,1778234706458,-4,1,55,52,39,home
4,1778234708406,1778234708404,-2,0,0,-2,61,home
5,1778234710407,1778234710458,14,1,36,51,50,home
6,1778234712408,1778234712661,-3,0,256,253,3,home
7,1778234714408,1778234714542,-3,1,136,134,19,home
8,1778234716409,1778234716591,-2,1,183,182,43,home
0,1778234718409,1778234718451,13,0,29,42,25,home
1,1778234720410,1778234720483,2,0,71,73,61,home
2,1778234722411,1778234722432,6,0,15,21,17,home
3,1778234724411,1778234724478,-3,0,70,67,69,home
4,1778234726412,1778234726527,-3,0,118,115,0,home
5,1778234728413,1778234728575,1,1,160,162,94,home
6,1778234730413,1778234730433,9,1,10,20,34,home
7,1778234732414,1778234732466,6,0,46,52,54,home
8,1778234734415,1778234734412,-3,0,0,-3,40,home
9,1778234736415,1778234736461,8,0,38,46,56,home
10,1778234738416,1778234738405,-3,1,-9,-11,65,home
11,1778234740417,1778234740458,-1,1,41,41,78,home
